id,sid,theta,k,c
455,454,0.6353865,0.49513888,0.9992882
456,455,-0.34659111,0.50184286,1.0005002
457,456,0.25727162,0.49752828,1.0005178
458,457,-0.57339394,0.5060411,0.99968344
459,458,0.25660458,0.49646083,1.000212
460,459,0.1441186,0.5001691,0.9995609
461,460,-0.044205856,0.5045059,1.0003487
462,461,0.10553382,0.49798498,1.0013651
463,462,0.18164745,0.497752,1.0003158
464,463,-0.38373157,0.5027993,1.0003098
465,464,-0.3090791,0.5027292,1.0004735
466,465,-0.0067519383,0.4997921,0.99967575
467,466,-0.23407158,0.49894795,0.9993706
468,467,-0.04472251,0.4990425,1.0005934
469,468,0.44501188,0.49649712,1.0003681
470,469,0.7108717,0.49406654,1.0006145
471,470,0.44644946,0.49950644,1.0008588
472,471,-0.19531354,0.5001727,0.99975574
473,472,0.18155915,0.5000514,0.99933165
474,473,0.10588908,0.50070274,0.9991936
475,474,0.21835038,0.49861625,0.9996353
476,475,-0.19412372,0.50044614,1.0002366
477,476,0.1428882,0.49611583,1.00043
478,477,0.5966909,0.49348706,1.0004208
479,478,-0.8387031,0.5084942,1.0005538
480,479,0.29392484,0.49735877,1.000845
481,480,-0.19548672,0.50066406,0.99927455
482,481,0.25753596,0.49571586,0.9998845
483,482,0.6350295,0.49478075,0.9994432
484,483,0.21945477,0.49831802,1.0001556
485,484,-0.119972646,0.5029967,0.9994195
486,485,-0.15830204,0.5008206,1.0003808
487,486,0.10520865,0.496516,1.0004708
488,487,0.14435928,0.49819297,1.0004188
489,488,-0.15770283,0.50127965,0.99892837
490,489,-0.044021975,0.49825236,1.0000196
491,490,-0.49715763,0.5053416,0.99912006
492,491,0.06780048,0.4993475,1.0004606
493,492,0.55896413,0.49599206,0.9988078
494,493,-0.044714633,0.5017579,1.000755
495,494,-0.64886975,0.50609416,0.9998247
496,495,-0.19476289,0.50316465,1.0008826
497,496,-0.38404068,0.50528383,0.9986558
498,497,0.63484985,0.49559668,0.99935853
499,498,-0.53486246,0.50402945,1.0013855
500,499,-0.2326188,0.50013995,1.0001652
501,500,0.14326568,0.4996769,0.99938756
502,501,0.44556978,0.49377546,0.99985695
503,502,0.21906123,0.49830028,0.9999863
504,503,-0.61046445,0.50502366,1.0000516
505,504,-0.19579476,0.49911842,0.99953943
506,505,-0.19443184,0.50249803,0.9990745
